Image_id,Image_name,Level1,Level2,label,text
89,089.jpg,Troll/Oppose,Troll/Oppose Against Person,1,இ 3 கடலில் கலக்கும் தாமிரபரணி நீரை தவ நச திருப்பிவிட்டு ராஜபாளையம் உட்பட தானா தது 3 விருதுநகர் மாவட்ட விவசாயிகள் a பயன்பெற நடவடிக்கை எடூப்பேன் ய்ய a oe ரஷா ane z 7 RST போன பத்து வர்ஷமா ட்ட தாமிரபரணி திரும்ப மாட்டேன்னு சொல்லிருச்சா சார் வக ல் எத ன த இ a wy ae ce Van ane he Beal gy A
90,090.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ve on OEE oe eee BET a hana பரா gents Co I yee வளை இத்த ட த Se தகு ஜு லல்ல ற்சி டத அல்ப படுத்து கயம் அவது ea rece Cd tata தகை ஆரல் ஹ் த் 2 Do Se ரை அ அபத Con a se ie a ட்ட வண 7 amend ll _ ty es mt 2 i பட ந வலி ப டை திய ் ் a ள் ப ர் டி ws வீட்டுக்கு ஒரு ஆளுக்கு அரசு வேலை பயா பார்த ப பாபக்க் ந a மதத xe 5 eee ட் 3 7 ட் ட்ட a வ் ர யே ர டக் 23 அந்திப் இ அதத ae 8 at ee LS lip pepe em A வ ட ட ச் ர கி Sen cee BR rer டா Wo pf ee ees a Deed boi வதனி cr இ rh Soe ச ௫ 7 ட ஹல் நி உச 2 இழப்ப பதி இ a 14 de பனி னு ஏங்க நான் 100 நாள் வேலையதான் அரசு வேலைனு சொன்னேன்
91,091.jpg,Troll/Oppose,Troll/Oppose Against Person,1,தாயில்லா த டனர் பம தினா இ of e Ay டர இருக்கோம் Fa கண்கலங்கிய waa அ சல்லூர் வடக்க ராஜ ணை ட் ட டா 4 A SAG D4 eld Z A AE ப el an ட id அந்த தாய மட்டும் உயி6ராடூ கருநதா ந விட்ட அ படப் எபப ீவா உன சடா முடிச்சி ருக்கும்
92,092.jpg,Support/Praise,Support for person,1,ேகோடி கோடியாய்க் கொட்டிக் கொடுத்தாலும் புவி அதிர புரட்சி செய்தாலும் ந ஈசி க் q ட ப ் அ pon ஹன் ர ச Wis ச யே mete ட ன் ் ப ௩ னி ம த ் ன் கக்கனையும் காமராசரையும் போன்ற தலைவர்களை ரம்மால் திரும்பக் கொண்டுவர முடியாது
93,093.jpg,Troll/Oppose,Troll/Oppose Against Person,1,தடாக பட ப ரப யி தான் முதல்வர் என ஜோதிடர் சொல்லிவிட்டார் உதயகுமார் 0 ர ரர ன aes த சக ல் ம அதை ீதயகுமார் ட fo ese 1 ய ் a இள உ ae nN ia ட் இ i இ fj RR AN end a ப் ட்டு பங்க a 1 ங் டவல் டா ப ் 2 mh க்கட ao ் ப ட ன் ் பகி வ் ம ஒத னு பொடு eo ப து 4 த் SH 0 rT பத ௬ தது ஜோசியரே கொல்லிப்காறாம் ப்புறம் எதுக்கு இவங்களுக்கு ஒட்டு போட்டுகிட்டு வாங்கயா போகலாம் இ
94,094.jpg,Troll/Oppose,Troll/Oppose Against Person,1,செய்கி ட ms மக்களிடையே கொரோனா ee ரு பரவல் தொடர்பான தடக் அ அச்சம் பரவாமல் தடுப்பது அரசின் கடமை பிரதமர் மோடி Agee கஜ Q ஈத bad A ட் 1 மனி இ ட அத கவல அக த கவ் கொரோனாவ பத்தி கூட கவலையில்லை ஆனா அடுத்து எந்த விலையை ஏத்த போறயோன்னு நினைக்கும் போது தான் நெஞ்சே அடைக்குது
97,097.jpg,Troll/Oppose,Troll/Oppose Against Person,1,த GOwug ப்பட ் ஸ் மாதம் ரூ 1 500 ஆ வழங்கப்படும் f எடப்பாடி பழனிசாமி வாக்குறுதி என் பொண்டாட்டிக்கு 1500 ரூபாய் குடுக்கியே எனக்கு ஒரு கோட்டர் வாங்க மணியா ய ன சோர a குடிமகன்கள் ி ர 5 இ ர 9 2 ON 5 4 ee கன தி ian ies eps உதை an ப கட அவ ல்
100,100.jpg,Troll/Oppose,Troll/Oppose Against Person,1,குடும்பத் தலைவிகளுக்கு மாதம் ரூ 1 500 தன் TY ae vie குடும்பத் தலைவிகளுக்கு மாதம் ரூ 1 500 வழங்கப்படும் எடப்பாடி பழனிசாமி பாத்திங்கள்ல எங்களுக்கு மாசம் 15௦௦ ரூபா தரப்போறாங்களாம் அதான்டி எங்களுக்கும் பயமா இருக்கு அந்த 1600௮ அட்ஜெஸ்ட் பண்ண குவாட்டர்ல oT OM OE ad OO AL ACR TIN MRO SR ட திக்குங்குது ஞ் சு je OM ல் rs ட் டி இட் த pe ao i C 974 a Tose ப து ji ர் ளி SN f எழை இர் மி ஆ A சட Cee அமடத்திலி தீ ததக இ ம் a
102,102.jpg,Troll/Oppose,Troll/Oppose Against Party,1,a 1 gw ் ட ரி தக Caen ai ௯ டர easy roy TODAY a i Sabaash Sariyana Potti
103,103.jpg,Troll/Oppose,Troll/Oppose Against Person,1,4 னு as இ ட து 79 ஆஆ பூ EN a Se குடும்பத் தலைவிகளுக்கு மாதந்தோறும் ரூ 1 500 குடும்பத் தலைவிகளுக்கு மாதந்தோறும் ரூ 1 500 வழங்கப்படும் முதல்வர் பழனிசாமி வாக்குறுதி சூடும்பத் தலைவிகளுக்கு ரூ 1000 வழங்கப்படும் என மு க ஸ்டாலின் நேற்று அறிவித்திருந்தார் ee ப அதி படிப் ணா 1 ஸு இ aon Ae 1 வெ க்காக க தை மா ஆ கடு டா AN A Vine Ne ee a ய a iN டப LPT OA டேய் எல்லை மீறி போறீங்கடா ஆம்பளகளும் இருக்கோம் கொஞ்சம் எங்களையும் பாத்துக்கங்க
104,104.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ர க பய் த் த மாதம் ரூ 1 500 வழங்கப்படும் எடப்பாடி பழனிசாமி வாக்குறுதி eS Boy MY a ் க ல a F 1 if ட ப பைய ப ௫ வவர ட்ட பண் ௭ 122 இட்ட கில் ee Gee குடும்பத் தலைவர கொஞ்சம் கூட மதிக்க மாட்றானுங்க
105,105.jpg,Troll/Oppose,Troll/Oppose Against Party,1,குடும்பத் தலைவிகளுக்கு மாதந்தோறும் ரூ 1 500 வழங்கப்படும் பிபி ப ப்பி குடும்பத் தலைவிகளுக்கு ரூ 1000 வழங்கப்படும் என மு க ஸ்டாலின் நேற்று அறிலித்திருந்தார் 7 4 Be Rh பறட Otel இ க ale பா ச பு னக 4 ழு கடக டு Ve 2 ப் ax 3 ட i நாம பொண்டாட்டி உஷார் பண்ணி இனிமே வேலைக்கு போகாமல் வீட்டிலேயே இருக்க வேண்டியதுதான்
106,106.jpg,Troll/Oppose,Troll/Oppose Against Party,1,பை வு 4 ry i ae ம பூ 1 1 ப ௩ fi he Z Tit
107,107.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ஜெயலலிதாவின் தோழி சசிகலா சின்னம்மா ஆனார் மாஜி தோழியோ அம்மாஈவானார் any 8 5 த் ம ௩ ப்ர ர து ப ae ர் 4 ES F 9 ர து ச் By ட தங்க லு A ae OE ஆ 8 இன்னும் எத்தனை அம்மாவை பார்க்கணுமோ தமிழ்நாடு தாங்குமா மக்களே
108,108.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ஒிபிஎள்பகொடுத்தஇடீவிய்்ப் னை வாங்கிய குஷியில் AE ridin in ட 3 ் பத 1 4 ட் ay oa H Ne Seaecoprs ie bE 3 2 த்க் ஸ்ர ப ண் a க A i
109,109.jpg,Troll/Oppose,Troll/Oppose Against Person,1,திருநாவுக்கரசர் யார் என்றே தெரியாது பரப்ப பப ee பது lis PE tates 9 7 igo Neg ரித் ஜு 2 ஸ் பத ர ர 7 AS Nee Seon படபபகாபம் ப்பது இரப்பர் உங்களுக்கு தெரியவே தெரியா து
111,111.jpg,Support/Praise,Support for person,1,தமிழன் தான் தமிழ்நாட்டை ஆழனும் 2021 ஆட்சி மாற்றத்திற்கு ஒரே நம்பிக்கை ந பவ்ய வலவ வடடல ன கவட ப ய யம உ ag 3 அழைத்திரு உயர்ந்திரு a 2 இ ் ் war ந த் ் NAAN oe or H டு Bs oJ 6 ் ச ல ந ௫ ஆளைய தனபதி 5 டையீர ரந்பமை மைர ட ON ரணை ணை கட ப அதுல் ராத ணத க ர எ உது ஆ
